5.8347  47.0901  25.0000  
4.3521  35.0159  25.0000  
8.1689  39.3875  25.0000  
2.4506  13.4430  25.0000  
9.9414  48.8220  25.0000  
4.1016  45.1019  25.0000  
7.4225  34.4894  25.0000  
6.9601  43.5226  25.0000  
0.4852  3.3951   30.0000  
8.7601  38.6154  30.0000  
8.6319  26.3092  30.0000  
4.0558  31.8146  30.0000  
4.1498  46.6827  30.0000  
5.1212  38.8443  30.0000  
2.7075  27.9480  30.0000  
9.8218  27.8778  30.0000  
6.7068  9.4940   30.0000  
4.2722  35.9283  30.0000  
1.6989  16.6748  30.0000  
3.0920  21.2708  30.0000  
1.1807  45.1004  30.0000  
5.0699  34.7107  30.0000  
0.0830  14.5874  30.0000  
7.0526  17.5201  30.0000  
2.2614  13.0295  30.0000  
3.8675  8.8379   30.0000  
2.3044  25.5310  30.0000  
7.0932  20.3568  30.0000  
6.9696  19.1055  35.0000  
0.4910  11.1145  35.0000  
6.5631  28.2547  35.0000  
4.9078  20.1843  35.0000  
1.5704  11.7355  35.0000  
0.4660  40.1016  35.0000  
4.8553  25.8347  35.0000  
8.8477  38.8107  35.0000  
4.7372  34.4528  35.0000  
3.4940  12.9715  35.0000  
9.2603  1.3306   35.0000  
0.5215  30.4214  35.0000  
6.9659  34.7000  35.0000  
8.1793  44.6075  35.0000  
4.4815  29.7028  35.0000  
7.6480  38.8092  35.0000  
6.2390  28.8712  35.0000  
3.0051  32.9544  35.0000  
6.6342  45.9793  35.0000  
3.1570  10.8475  35.0000  
9.9396  23.6023  40.0000  
3.5605  0.6226   40.0000  
8.2852  19.6640  40.0000  
0.5405  16.2216  40.0000  
3.0157  43.3090  40.0000  
6.0168  42.7368  40.0000  
9.7418  35.4034  40.0000  
5.4556  23.3978  40.0000  
2.3938  13.9740  40.0000  
6.8542  31.0410  40.0000  
6.5915  29.9026  40.0000  
3.5751  31.8588  40.0000  
7.6434  3.1891   40.0000  
8.8382  24.2493  40.0000  
3.4891  35.0891  40.0000  
4.6887  10.5728  40.0000  
7.8909  16.4429  40.0000  
3.2462  34.6405  40.0000  
4.1977  27.5192  40.0000  
3.0554  42.7246  40.0000  
4.9835  49.6582  45.0000  
8.3444  0.9232   45.0000  
7.8778  34.0561  45.0000  
4.0054  26.6891  45.0000  
2.9031  47.9843  45.0000  
4.1138  17.3233  45.0000  
1.6248  43.7698  45.0000  
6.7902  33.2611  45.0000  
3.4317  20.8328  45.0000  
3.2269  18.9453  45.0000  
9.2590  26.1124  45.0000  
3.6850  19.1284  45.0000  
8.0637  13.1714  45.0000  
8.2755  23.3719  45.0000  
6.3654  5.3223   45.0000  
5.3406  46.6034  45.0000  
6.1700  33.0551  45.0000  
5.2444  28.5095  45.0000  
1.5808  41.0980  45.0000  
2.3843  9.5917   45.0000  
9.4144  35.4248  50.0000  
3.2413  16.6977  50.0000  
4.1351  15.5045  50.0000  
3.2727  15.8279  50.0000  
2.4149  12.1368  50.0000  
0.4709  15.0558  50.0000  
7.6385  26.1414  50.0000  
8.3905  25.3448  50.0000  
9.6591  38.2614  50.0000  
6.4627  12.0911  50.0000  
0.1221  35.5560  50.0000  
0.4059  45.2042  50.0000  
8.6682  24.6155  50.0000  
0.5475  30.5374  50.0000  
0.3259  26.9043  50.0000  
0.8685  30.4703  50.0000  
9.4104  26.5503  50.0000  
6.5829  6.4697   50.0000  
0.2377  15.8722  50.0000  
3.0637  41.4398  50.0000  
9.9664  8.9966   55.0000  
3.9316  24.6521  55.0000  
3.8834  18.8339  55.0000  
1.1127  7.1152   55.0000  
8.4418  17.7521  55.0000  
4.6860  10.1349  55.0000  
2.3651  27.2644  55.0000  
5.3241  44.9356  55.0000  
1.1322  7.0160   55.0000  
7.1466  26.1108  55.0000  
5.1505  38.4109  55.0000  
3.7961  36.7462  55.0000  
6.9366  23.1796  55.0000  
5.5475  28.0121  55.0000  
7.6111  42.1997  55.0000  
0.2679  11.0336  55.0000  
8.0225  44.8730  55.0000  
6.0333  23.8708  55.0000  
4.8129  14.4028  55.0000  
8.2208  31.3950  55.0000  
6.7383  29.2435  60.0000  
8.8849  40.9073  60.0000  
1.5540  16.0568  60.0000  
1.2305  41.2689  60.0000  
8.7796  14.4974  60.0000  
6.9977  48.3963  60.0000  
8.6548  49.1150  60.0000  
9.5679  14.9094  60.0000  
2.6007  28.6972  60.0000  
0.6064  36.7554  60.0000  
5.4959  18.3746  60.0000  
3.0511  14.6149  60.0000  
5.0812  4.7882   60.0000  
8.2629  2.9068   60.0000  
8.8080  49.6323  60.0000  
0.1474  4.2038   60.0000  
3.4378  1.8967   60.0000  
4.0622  41.8701  60.0000  
7.7106  14.1022  60.0000  
3.3231  18.7378  60.0000  
3.3902  32.8644  65.0000  
1.1185  44.6228  65.0000  
5.0015  9.0775   65.0000  
0.6476  40.5075  65.0000  
3.5736  48.0423  65.0000  
1.2930  2.1942   65.0000  
4.6951  44.8486  65.0000  
3.6429  31.2469  65.0000  
6.2039  25.3235  65.0000  
1.1700  16.0217  65.0000  
5.8127  37.8616  65.0000  
1.3864  20.6192  65.0000  
3.9920  16.4368  65.0000  
4.2825  14.5493  65.0000  
2.4194  10.1349  65.0000  
0.8618  0.9399   65.0000  
3.3060  49.4827  65.0000  
9.5898  26.0818  65.0000  
9.9158  44.9249  65.0000  
3.5608  28.1525  65.0000  
3.5876  37.7258  70.0000  
6.2039  7.8857   70.0000  
7.5751  48.6374  70.0000  
8.3347  29.0573  70.0000  
3.0142  44.6304  70.0000  
4.3661  31.5384  70.0000  
7.3331  18.9957  70.0000  
0.4956  14.7858  70.0000  
0.4147  5.1529   70.0000  
2.6733  24.5331  70.0000  
8.8272  19.4489  70.0000  
7.1695  0.5310   70.0000  
3.4323  3.2791   70.0000  
1.5543  18.1290  70.0000  
0.6848  9.8389   70.0000  
8.8959  31.5170  70.0000  
2.9382  5.8136   70.0000  
2.9974  1.4496   70.0000  
8.0634  33.3176  70.0000  
7.4799  15.2344  70.0000  
3.6981  2.4155   75.0000  
6.5256  31.8420  75.0000  
6.4386  9.5032   75.0000  
0.0946  9.9106   75.0000  
1.2830  1.8951   75.0000  
1.4246  1.4725   75.0000  
1.6437  33.9035  75.0000  
9.6317  19.2337  75.0000  
5.2359  34.7458  75.0000  
5.2179  10.1776  75.0000  
6.1594  33.5724  75.0000  
1.3040  43.3411  75.0000  
8.4839  11.9370  75.0000  
8.3948  44.5679  75.0000  
1.6510  29.0268  75.0000  
5.4956  36.0336  75.0000  
3.0042  39.9521  75.0000  
5.3854  13.3820  75.0000  
7.7600  2.4139   75.0000  
6.8649  18.2587  75.0000  
1.7361  42.0746  80.0000  
1.7889  39.0808  80.0000  
7.1408  21.9177  80.0000  
9.6957  47.8333  80.0000  
6.7468  35.9344  80.0000  
7.8488  5.7083   80.0000  
6.7514  22.4335  80.0000  
9.4980  45.4224  80.0000  
3.6447  17.2913  80.0000  
8.1796  12.9852  80.0000  
5.3912  42.4683  80.0000  
0.8606  26.7685  80.0000  
2.2430  0.0732   80.0000  
7.7448  36.6653  80.0000  
7.4915  17.3187  80.0000  
1.5518  41.1636  80.0000  
3.4750  12.6678  80.0000  
4.0811  45.1355  80.0000  
3.1531  28.4775  80.0000  
2.8723  16.1728  80.0000  
2.5574  0.4623   85.0000  
5.7770  22.2641  85.0000  
4.4363  9.2957   85.0000  
6.2546  8.6227   85.0000  
8.4033  34.6329  85.0000  
7.1985  46.5103  85.0000  
7.8998  6.9046   85.0000  
6.1166  11.8179  85.0000  
9.2886  27.1759  85.0000  
9.4653  26.2680  85.0000  
3.3893  0.3738   85.0000  
8.9624  19.0155  85.0000  
4.7647  2.2110   85.0000  
7.6785  41.4719  85.0000  
9.0775  25.1236  85.0000  
8.7335  43.1641  85.0000  
3.8220  23.5077  85.0000  
4.3961  41.4459  85.0000  
2.7518  3.5965   85.0000  
8.4113  42.8680  85.0000  
9.3054  28.2791  90.0000  
9.3597  49.0097  90.0000  
9.3546  32.1640  90.0000  
7.8671  4.6188   90.0000  
8.5770  17.2226  90.0000  
5.4718  20.8221  90.0000  
4.7723  24.2950  90.0000  
7.9657  31.2729  90.0000  
0.4315  0.8057   90.0000  
1.0214  13.9923  90.0000  
5.8731  9.9670   90.0000  
0.9152  36.7767  90.0000  
8.2587  1.8097   90.0000  
8.1616  8.9233   90.0000  
6.7975  41.3345  90.0000  
6.8695  47.1420  90.0000  
9.4589  14.1129  90.0000  
7.6349  38.4171  90.0000  
1.4969  4.6356   90.0000  
6.7792  7.6752   90.0000  
1.1066  17.7322  95.0000  
9.7507  23.0286  95.0000  
2.5217  38.3636  95.0000  
1.4944  46.4523  95.0000  
1.8643  0.1144   95.0000  
1.6119  12.6617  95.0000  
6.0623  7.6782   95.0000  
7.1149  44.0430  95.0000  
0.1465  33.6731  95.0000  
0.5911  34.4238  95.0000  
3.2367  35.0693  95.0000  
6.5924  9.4955   95.0000  
8.5342  9.5764   95.0000  
4.0570  46.7285  95.0000  
7.6294  37.2696  95.0000  
7.5818  12.5519  95.0000  
4.4385  27.7893  95.0000  
5.3513  49.6460  95.0000  
9.0817  18.4204  95.0000  
6.5430  22.1329  95.0000  
7.0151  43.3609  100.0000 
6.0153  1.5030   100.0000 
3.7296  19.4885  100.0000 
9.0930  1.0620   100.0000 
0.3281  18.9621  100.0000 
4.2657  41.7374  100.0000 
0.2939  23.9258  100.0000 
6.6058  7.0404   100.0000 
2.7640  33.6777  100.0000 
9.7229  19.9982  100.0000 
2.6181  19.5801  100.0000 
9.0662  49.8764  100.0000 
2.6962  48.0423  100.0000 
4.3857  31.4972  100.0000 
8.4583  16.8716  100.0000 
4.1687  4.9606   100.0000 
0.3979  25.3326  100.0000 
9.8584  8.6075   100.0000 
4.5218  23.1949  100.0000 
2.6721  32.9910  100.0000 
6.2082  9.1064   105.0000 
0.8282  18.7210  105.0000 
7.7570  23.5886  105.0000 
9.9985  5.9525   105.0000 
4.9442  6.9839   105.0000 
4.7913  18.3487  105.0000 
2.8912  17.6453  105.0000 
4.0863  39.3402  105.0000 
6.5656  30.6992  105.0000 
8.0280  13.4659  105.0000 
6.2204  12.6846  105.0000 
9.4910  30.6396  105.0000 
3.0896  42.3828  105.0000 
7.8317  26.1230  105.0000 
5.6485  23.1552  105.0000 
7.7374  4.0512   105.0000 
1.7542  7.0953   105.0000 
0.9845  17.2897  105.0000 
6.9760  26.3077  105.0000 
3.9209  11.4655  105.0000 
4.4321  1.6281   110.0000 
8.4827  15.9607  110.0000 
6.4392  24.1043  110.0000 
9.5587  39.6927  110.0000 
3.2953  29.5349  110.0000 
6.5149  4.5029   110.0000 
9.4995  11.3876  110.0000 
1.6919  23.9380  110.0000 
2.7289  42.4194  110.0000 
3.6874  10.2661  110.0000 
5.8813  0.2884   110.0000 
8.2367  17.5262  110.0000 
7.4954  17.4835  110.0000 
4.5023  3.4225   110.0000 
0.8636  0.8926   110.0000 
9.5865  17.8818  110.0000 
7.1484  41.3025  110.0000 
9.0814  1.0773   110.0000 
2.8159  8.1573   110.0000 
6.4627  48.7518  110.0000 
6.6965  49.8795  115.0000 
9.1458  27.6169  115.0000 
6.9891  45.0745  115.0000 
4.0164  48.6862  115.0000 
3.5181  24.9222  115.0000 
0.2408  31.3110  115.0000 
5.5554  12.0773  115.0000 
2.1805  15.7623  115.0000 
0.5249  46.3852  115.0000 
0.2121  7.1609   115.0000 
3.8947  42.7185  115.0000 
2.2714  8.5602   115.0000 
5.5762  1.2665   115.0000 
3.9334  26.0086  115.0000 
3.1363  15.5701  115.0000 
9.8395  3.3920   115.0000 
7.1426  48.6328  115.0000 
4.2828  19.8807  115.0000 
8.9462  22.3984  115.0000 
3.7711  7.7774   115.0000 
6.2207  40.9241  120.0000 
9.3689  23.5947  120.0000 
6.5671  42.5690  120.0000 
1.6412  30.1682  120.0000 
4.4968  1.4801   120.0000 
6.0071  22.6089  120.0000 
2.1072  23.7198  120.0000 
1.3138  5.9280   120.0000 
8.7604  8.3344   120.0000 
9.4476  7.1228   120.0000 
0.0790  18.6691  120.0000 
8.7930  29.5563  120.0000 
1.5695  34.2545  120.0000 
9.3500  32.4295  120.0000 
7.1890  28.5782  120.0000 
2.3260  43.1671  120.0000 
8.1638  43.0298  120.0000 
2.0117  35.5209  120.0000 
2.3761  2.3712   120.0000 
2.7545  31.2149  120.0000 
9.6286  42.0090  125.0000 
8.8431  7.9330   125.0000 
3.1009  42.3981  125.0000 
0.1144  21.4706  125.0000 
2.3096  40.8905  125.0000 
1.0950  24.8520  125.0000 
7.8848  16.3422  125.0000 
6.4899  42.2455  125.0000 
3.4763  16.7664  125.0000 
0.8344  30.4626  125.0000 
5.0992  25.3922  125.0000 
5.1135  35.8749  125.0000 
3.2364  35.3989  125.0000 
8.1720  29.5517  125.0000 
8.0045  28.6530  125.0000 
5.7178  28.4378  125.0000 
2.7002  28.7735  125.0000 
4.7379  35.3622  125.0000 
6.0385  23.8098  125.0000 
6.1371  5.7358   125.0000 
8.3936  28.8788  130.0000 
3.4091  23.6908  130.0000 
2.3566  34.0408  130.0000 
0.1593  45.5246  130.0000 
2.9233  7.7515   130.0000 
4.2850  43.2373  130.0000 
7.6205  1.1841   130.0000 
1.6278  5.9784   130.0000 
1.8903  23.7564  130.0000 
6.9144  32.2128  130.0000 
0.0363  35.1486  130.0000 
4.7913  20.4300  130.0000 
7.0535  24.1409  130.0000 
8.7723  41.1896  130.0000 
1.6449  19.5816  130.0000 
0.9073  48.3383  130.0000 
5.7455  3.8055   130.0000 
9.9863  12.1964  130.0000 
0.8606  23.7808  130.0000 
1.0928  32.5195  130.0000 
6.5344  20.3568  135.0000 
4.3137  14.0778  135.0000 
1.2595  20.8572  135.0000 
5.4260  12.6221  135.0000 
1.1392  15.3931  135.0000 
6.3663  34.0927  135.0000 
6.6193  12.1536  135.0000 
8.2977  44.8517  135.0000 
2.5940  42.0380  135.0000 
5.0888  25.7660  135.0000 
2.2083  7.8995   135.0000 
0.0134  27.9510  135.0000 
9.6609  48.7366  135.0000 
3.4854  12.9883  135.0000 
2.3245  14.1388  135.0000 
4.6439  35.4233  135.0000 
7.4957  19.2932  135.0000 
4.5947  0.3693   135.0000 
4.0845  25.8804  135.0000 
4.1278  4.0131   135.0000 
4.5602  19.1544  140.0000 
3.7177  39.8422  140.0000 
7.4622  26.5228  140.0000 
8.6227  28.4256  140.0000 
5.7883  47.9568  140.0000 
6.8939  3.5095   140.0000 
1.5781  43.5104  140.0000 
3.1064  12.3108  140.0000 
1.9977  48.3078  140.0000 
5.6274  12.7487  140.0000 
7.2394  10.2524  140.0000 
0.2295  25.4868  140.0000 
5.5554  20.8328  140.0000 
7.8653  23.5611  140.0000 
5.7272  34.2834  140.0000 
9.4156  17.4164  140.0000 
2.2925  45.4559  140.0000 
5.2213  18.1763  140.0000 
3.8373  21.6812  140.0000 
2.2137  36.9324  140.0000 
9.6664  8.9493   145.0000 
6.4548  2.9007   145.0000 
5.1675  7.7271   145.0000 
3.8998  8.2169   145.0000 
1.1758  38.7100  145.0000 
7.1964  12.2223  145.0000 
7.6584  43.8248  145.0000 
1.3284  13.0249  145.0000 
7.0251  42.8085  145.0000 
5.9244  19.1605  145.0000 
7.3816  40.6570  145.0000 
7.0337  29.1656  145.0000 
1.0376  6.2729   145.0000 
6.1917  1.8677   145.0000 
8.5791  17.6086  145.0000 
9.5810  25.2213  145.0000 
3.8208  43.6325  145.0000 
5.1025  16.4780  145.0000 
9.9512  8.4229   145.0000 
0.1694  11.5311  145.0000 
2.1786  7.7011   150.0000 
8.0380  26.2161  150.0000 
7.1973  23.1186  150.0000 
5.4825  47.4152  150.0000 
4.7778  4.6188   150.0000 
9.6338  36.7432  150.0000 
1.8039  16.1575  150.0000 
6.7892  4.6509   150.0000 
4.0598  15.1428  150.0000 
1.0065  37.7563  150.0000 
6.0843  10.8521  150.0000 
5.2975  37.1979  150.0000 
4.4058  22.1832  150.0000 
3.2300  0.8484   150.0000 
4.4669  30.0323  150.0000 
3.7537  7.1777   150.0000 
6.5515  44.5984  150.0000 
7.0612  33.6014  150.0000 
1.0339  32.9620  150.0000 
4.2950  17.0975  150.0000 
8.2498  27.2217  155.0000 
8.9182  39.9414  155.0000 
3.3130  8.5007   155.0000 
2.5522  48.3307  155.0000 
1.1856  37.1643  155.0000 
3.1058  36.7432  155.0000 
2.3129  24.5178  155.0000 
7.9984  5.8365   155.0000 
4.1394  16.3452  155.0000 
0.2927  26.6754  155.0000 
8.8144  33.5541  155.0000 
0.5533  19.1437  155.0000 
2.4023  40.2832  155.0000 
2.2369  27.3071  155.0000 
5.9097  34.7443  155.0000 
3.4332  49.5758  155.0000 
3.4396  33.1406  155.0000 
2.7640  6.4560   155.0000 
7.7902  41.9678  155.0000 
2.2543  3.7216   155.0000 
8.8040  38.9999  160.0000 
4.9918  23.7930  160.0000 
4.7864  8.2779   160.0000 
0.3812  3.1693   160.0000 
2.3007  49.4171  160.0000 
4.8087  28.6911  160.0000 
4.6570  6.5521   160.0000 
0.5316  10.4797  160.0000 
4.4016  37.2025  160.0000 
0.5994  14.3311  160.0000 
0.1273  16.4154  160.0000 
2.6260  11.4120  160.0000 
2.9083  46.4584  160.0000 
9.2206  28.0457  160.0000 
2.6791  17.4011  160.0000 
7.8903  3.4027   160.0000 
9.8669  38.8763  160.0000 
8.2297  37.9288  160.0000 
2.5894  38.3636  160.0000 
9.2062  40.2908  160.0000 
4.7324  46.2677  165.0000 
4.3588  5.6854   165.0000 
5.2191  13.1454  165.0000 
7.7145  33.2947  165.0000 
3.7820  29.3579  165.0000 
8.2443  15.7272  165.0000 
3.5526  42.4896  165.0000 
5.6647  8.2352   165.0000 
5.7791  42.8238  165.0000 
5.4001  10.5331  165.0000 
6.9864  12.2040  165.0000 
5.5173  19.0201  165.0000 
3.8885  6.5811   165.0000 
3.4464  32.2418  165.0000 
6.3690  17.5720  165.0000 
5.2966  17.3630  165.0000 
3.8391  33.3252  165.0000 
5.5862  20.5124  165.0000 
5.2887  44.0247  165.0000 
0.1907  28.7643  165.0000 
8.3389  12.3230  170.0000 
0.3305  16.6183  170.0000 
7.6138  4.0451   170.0000 
0.4031  34.7366  170.0000 
7.7383  49.4461  170.0000 
7.4762  23.8022  170.0000 
1.2808  30.3436  170.0000 
5.2551  11.2778  170.0000 
6.9455  13.4628  170.0000 
0.3323  23.8800  170.0000 
8.3347  25.2594  170.0000 
3.5376  23.6053  170.0000 
8.5883  38.5788  170.0000 
4.1959  0.0885   170.0000 
1.2158  16.4337  170.0000 
0.1108  27.1271  170.0000 
2.4304  33.2260  170.0000 
1.0794  16.1835  170.0000 
5.3015  18.7210  170.0000 
8.7579  24.6658  170.0000 
1.0349  45.0958  175.0000 
0.6866  1.8036   175.0000 
7.6938  2.3514   175.0000 
1.2857  29.9438  175.0000 
1.6766  32.4356  175.0000 
7.6398  44.0598  175.0000 
2.2580  17.3477  175.0000 
2.8763  37.3016  175.0000 
4.5093  41.5833  175.0000 
4.9564  35.3912  175.0000 
0.9131  24.1882  175.0000 
3.6880  47.6791  175.0000 
6.9769  40.7608  175.0000 
3.7744  27.6703  175.0000 
1.1694  30.7175  175.0000 
6.7084  0.8408   175.0000 
4.4791  10.1074  175.0000 
9.3298  42.5461  175.0000 
9.9191  35.3195  175.0000 
1.8539  13.8489  175.0000 
7.2842  37.9730  180.0000 
3.1839  38.0554  180.0000 
3.4738  26.3199  180.0000 
6.3235  25.7980  180.0000 
3.6951  23.4543  180.0000 
1.6980  31.4651  180.0000 
3.8553  37.6587  180.0000 
1.1987  48.7854  180.0000 
9.4614  35.1852  180.0000 
0.7617  28.3844  180.0000 
1.3327  10.8002  180.0000 
4.2957  25.1358  180.0000 
3.4445  26.3809  180.0000 
6.7682  8.1024   180.0000 
3.2129  12.9013  180.0000 
9.2667  40.8859  180.0000 
9.5319  6.1142   180.0000 
3.8419  15.2054  180.0000 
8.8791  11.2198  180.0000 
0.9518  45.5032  180.0000 
4.7998  16.8686  185.0000 
7.3141  7.4142   185.0000 
1.0803  3.7811   185.0000 
6.9809  27.8671  185.0000 
3.9291  18.3182  185.0000 
3.4500  9.6954   185.0000 
3.4698  6.2958   185.0000 
5.6238  48.4940  185.0000 
9.8679  27.3712  185.0000 
5.4257  24.6078  185.0000 
4.3942  45.3156  185.0000 
9.8935  28.0106  185.0000 
0.7465  14.4577  185.0000 
5.5536  48.9090  185.0000 
6.9333  7.6569   185.0000 
7.8964  41.8900  185.0000 
3.0411  6.0669   185.0000 
3.7598  46.4020  185.0000 
5.1886  46.0556  185.0000 
9.4354  21.4142  185.0000 
0.9879  43.5394  190.0000 
2.3108  27.0340  190.0000 
6.8216  41.0919  190.0000 
8.8596  10.9161  190.0000 
2.2470  48.1049  190.0000 
6.7896  32.2601  190.0000 
1.8445  19.3405  190.0000 
4.1666  31.2424  190.0000 
9.8172  42.1677  190.0000 
3.3218  26.6327  190.0000 
7.6584  27.8000  190.0000 
2.3553  49.4888  190.0000 
0.1987  26.8539  190.0000 
2.0538  45.6589  190.0000 
0.3418  14.5432  190.0000 
1.0260  4.9744   190.0000 
7.8082  15.7944  190.0000 
6.8774  49.8978  190.0000 
2.1909  15.6403  190.0000 
6.2314  41.4658  190.0000 
5.6433  25.1633  195.0000 
1.4084  35.3210  195.0000 
5.5075  48.3200  195.0000 
6.5808  45.6589  195.0000 
2.1954  19.9692  195.0000 
1.2109  49.9008  195.0000 
2.6389  10.3836  195.0000 
3.5886  41.8976  195.0000 
4.6146  16.5955  195.0000 
2.2760  16.4764  195.0000 
2.2659  35.8658  195.0000 
8.2779  43.1595  195.0000 
8.1232  41.5878  195.0000 
5.7465  11.8423  195.0000 
1.9440  6.9565   195.0000 
4.0317  8.2733   195.0000 
1.6803  46.6934  195.0000 
8.8947  2.1103   195.0000 
6.8896  22.1588  195.0000 
5.6931  5.4047   195.0000 
9.8959  30.1483  200.0000 
2.3492  34.3018  200.0000 
5.0214  20.7016  200.0000 
4.9191  31.7749  200.0000 
1.1942  14.2181  200.0000 
3.5699  34.2087  200.0000 
8.2483  13.2111  200.0000 
1.7804  39.6439  200.0000 
2.2281  28.9902  200.0000 
6.5762  10.4874  200.0000 
0.0085  18.6172  200.0000 
2.6135  18.5272  200.0000 
8.5440  2.4063   200.0000 
7.9227  15.0146  200.0000 
9.0594  7.3227   200.0000 
4.1229  33.6868  200.0000 
1.4948  6.5567   200.0000 
8.9258  9.4879   200.0000 
9.5157  0.6134   200.0000 
3.7317  20.8435  200.0000 
1.4041  10.2142  205.0000 
4.1409  38.2736  205.0000 
7.1387  26.3260  205.0000 
6.1835  37.1628  205.0000 
6.9809  37.6328  205.0000 
6.0880  7.5165   205.0000 
1.8756  30.7602  205.0000 
6.3940  18.4799  205.0000 
0.9830  33.5739  205.0000 
6.2286  20.4834  205.0000 
6.6489  46.8414  205.0000 
8.5529  42.7704  205.0000 
2.1313  34.6054  205.0000 
2.1936  19.1696  205.0000 
2.3938  18.5379  205.0000 
1.4746  49.8840  205.0000 
3.2745  46.6370  205.0000 
1.2570  32.1472  205.0000 
9.3500  31.5231  205.0000 
0.2011  17.5186  205.0000 
5.8017  28.7079  210.0000 
0.0653  28.6713  210.0000 
4.5984  0.0885   210.0000 
3.8519  43.4464  210.0000 
0.3079  33.0292  210.0000 
0.6128  29.0237  210.0000 
5.8511  10.3088  210.0000 
9.7272  33.9890  210.0000 
3.5074  1.2711   210.0000 
2.4673  21.1243  210.0000 
1.4902  19.4595  210.0000 
3.6581  48.7457  210.0000 
1.3977  17.1005  210.0000 
1.2491  33.3740  210.0000 
6.8573  11.6760  210.0000 
6.6089  1.5732   210.0000 
8.6740  14.9719  210.0000 
3.3548  13.7604  210.0000 
6.7926  9.8648   210.0000 
7.5290  17.8040  210.0000 
4.3930  45.1706  215.0000 
6.9360  15.2115  215.0000 
4.4229  43.8797  215.0000 
2.4530  47.7325  215.0000 
3.8870  45.0897  215.0000 
9.1245  37.1902  215.0000 
6.2018  24.9237  215.0000 
9.8544  36.3358  215.0000 
6.9284  16.7831  215.0000 
9.5099  23.5550  215.0000 
3.1982  26.2192  215.0000 
2.2455  49.2477  215.0000 
2.1426  10.7468  215.0000 
9.8648  16.6534  215.0000 
8.6362  19.9173  215.0000 
